prop_id,situs_num,situs_street,title_owner_name,property_use_cd,property_use_description,zoning,zoning_description,market_land_val,market_improvement_val,market,appraised_val_total,taxable_val_total,yr_blt,sqft_la,imprv_type,legal_description,tax_payer_name,tax_payer_city,tax_payer_state
155277,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 47-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155278,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 48-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155279,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 49-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155280,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 50-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155281,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 51-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155282,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 52-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155283,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 53-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155284,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 54-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155285,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 55-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155286,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 56-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155287,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 57-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155288,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 58-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155289,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2569,15377,17946,17946,17946,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 59-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155290,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2569,15377,17946,17946,17946,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK O  UNIT 60-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155292,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,12070,14449,14449,14449,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 2-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155293,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 3-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155294,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 4-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155295,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 5-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155296,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 6-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155297,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 7-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155298,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 8-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155299,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 9-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155300,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 10-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155301,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 11-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155302,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 12-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155303,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 13-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155304,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 14-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155305,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 15-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155306,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 16-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155307,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 17-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155308,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 18-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155309,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 19-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155310,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CODNOMINIUM-DOCK P  UNIT 20-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155311,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 21-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155312,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 22-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155313,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 23-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155314,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 24-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155315,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 25-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155316,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 26-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155317,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 27-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155318,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 28-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155319,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 29-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155320,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 30-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155321,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 31-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155322,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 32-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155323,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 33-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155324,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 34-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155325,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 35-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155326,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 36-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155327,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 37-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155328,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 38-TOG WI UNDIV INT DESC AF1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155329,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3109,21341,24450,24450,24450,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 39-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155330,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 40-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155331,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 41-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155332,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 42-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155333,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 43-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155334,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 44-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155335,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2379,10763,13142,13142,13142,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 45-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155336,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2569,15377,17946,17946,17946,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK P  UNIT 46-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155338,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,18102,21022,21022,21022,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 2-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155339,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 3-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155340,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 4-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155341,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 5-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155342,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 6-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155343,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 7-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155344,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 8-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155345,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 9-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155346,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 10-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155347,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 11-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155348,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 12-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155349,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 13-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155350,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 14-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155351,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 15-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155352,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 16-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155353,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 17-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155354,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 18-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155355,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,3109,21341,24450,24450,24450,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 19-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155356,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 20-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155357,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 21-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155358,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 22-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155359,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,2920,16202,19122,19122,19122,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK Q  UNIT 23-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
